country,iso_code,date,total_vaccinations_x,people_vaccinated_x,people_fully_vaccinated_x,daily_vaccinations_raw,daily_vaccinations,total_vaccinations_per_hundred_x,people_vaccinated_per_hundred_x,people_fully_vaccinated_per_hundred_x,daily_vaccinations_per_million,vaccines,source_name,source_website,continent,location,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million,new_tests,total_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,tests_units,total_vaccinations_y,people_vaccinated_y,people_fully_vaccinated_y,new_vaccinations,new_vaccinations_smoothed,total_vaccinations_per_hundred_y,people_vaccinated_per_hundred_y,people_fully_vaccinated_per_hundred_y,new_vaccinations_smoothed_per_million,stringency_index,population,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index
Austria,AUT,1/12/2021,13172,13172,,1613,3194,0.15,0.15,,355,Pfizer/BioNTech,Ministry of Health,https://www.data.gv.at/katalog/dataset/589132b2-c000-4c60-85b4-c5036cdf3406,Europe,Austria,383833,1575,2016,6819,72,51.714,42617.805,174.876,223.841,757.128,7.994,5.742,0.95,378,41.97,1923,213.515,,,,,2945871,6865442,762.285,327.086,436700,48.488,,,tests performed,13172,13172,,1613,3194,0.15,0.15,,355,82.41,9006400,106.749,44.4,19.202,13.748,45436.686,0.7,145.183,6.35,28.4,30.9,,7.37,81.54,0.908
Austria,AUT,1/13/2021,20064,20064,,6892,4427,0.22,0.22,,492,Pfizer/BioNTech,Ministry of Health,https://www.data.gv.at/katalog/dataset/589132b2-c000-4c60-85b4-c5036cdf3406,Europe,Austria,385750,1917,1937.143,6868,49,49,42830.654,212.849,215.085,762.569,5.441,5.441,0.97,354,39.305,1825,202.634,,,,,124267,6989709,776.082,13.798,451220,50.1,,,tests performed,20064,20064,,6892,4427,0.22,0.22,,492,82.41,9006400,106.749,44.4,19.202,13.748,45436.686,0.7,145.183,6.35,28.4,30.9,,7.37,81.54,0.908
Austria,AUT,1/14/2021,29359,29359,,9295,5644,0.33,0.33,,627,Pfizer/BioNTech,Ministry of Health,https://www.data.gv.at/katalog/dataset/589132b2-c000-4c60-85b4-c5036cdf3406,Europe,Austria,389260,3510,2075.714,6921,53,50.429,43220.377,389.723,230.471,768.454,5.885,5.599,0.99,361,40.083,1725,191.53,,,,,390264,7379973,819.414,43.332,504579,56.024,,,tests performed,29359,29359,,9295,5644,0.33,0.33,,627,82.41,9006400,106.749,44.4,19.202,13.748,45436.686,0.7,145.183,6.35,28.4,30.9,,7.37,81.54,0.908
Austria,AUT,1/15/2021,39751,39751,,10392,6593,0.44,0.44,,732,Pfizer/BioNTech,Ministry of Health,https://www.data.gv.at/katalog/dataset/589132b2-c000-4c60-85b4-c5036cdf3406,Europe,Austria,390788,1528,1999.286,6987,66,49.429,43390.034,169.657,221.985,775.782,7.328,5.488,0.94,337,37.418,1705,189.31,,,,,79635,7459608,828.256,8.842,512583,56.913,,,tests performed,39751,39751,,10392,6593,0.44,0.44,,732,82.41,9006400,106.749,44.4,19.202,13.748,45436.686,0.7,145.183,6.35,28.4,30.9,,7.37,81.54,0.908
Austria,AUT,1/16/2021,50402,50402,,10651,7270,0.56,0.56,,807,Pfizer/BioNTech,Ministry of Health,https://www.data.gv.at/katalog/dataset/589132b2-c000-4c60-85b4-c5036cdf3406,Europe,Austria,392511,1723,1920,7053,66,52.286,43581.342,191.308,213.182,783.11,7.328,5.805,0.91,342,37.973,1668,185.202,,,,,79124,7538732,837.042,8.785,521061,57.855,,,tests performed,50402,50402,,10651,7270,0.56,0.56,,807,82.41,9006400,106.749,44.4,19.202,13.748,45436.686,0.7,145.183,6.35,28.4,30.9,,7.37,81.54,0.908
Austria,AUT,1/17/2021,55450,55450,,5048,6952,0.62,0.62,,772,Pfizer/BioNTech,Ministry of Health,https://www.data.gv.at/katalog/dataset/589132b2-c000-4c60-85b4-c5036cdf3406,Europe,Austria,393778,1267,1865.143,7082,29,51.286,43722.02,140.678,207.091,786.33,3.22,5.694,0.89,328,36.419,1635,181.538,,,,,52039,7590771,842.82,5.778,526470,58.455,,,tests performed,55450,55450,,5048,6952,0.62,0.62,,772,82.41,9006400,106.749,44.4,19.202,13.748,45436.686,0.7,145.183,6.35,28.4,30.9,,7.37,81.54,0.908
Austria,AUT,1/18/2021,61012,60708,304,5562,7065,0.68,0.67,0,784,Pfizer/BioNTech,Ministry of Health,https://www.data.gv.at/katalog/dataset/589132b2-c000-4c60-85b4-c5036cdf3406,Europe,Austria,394939,1161,1811.571,7122,40,53.571,43850.928,128.908,201.143,790.771,4.441,5.948,0.88,334,37.085,1673,185.757,,,,,106991,7697762,854.699,11.879,539742,59.929,,,tests performed,61012,60708,304,5562,7065,0.68,0.67,0,784,82.41,9006400,106.749,44.4,19.202,13.748,45436.686,0.7,145.183,6.35,28.4,30.9,,7.37,81.54,0.908
Austria,AUT,1/19/2021,71508,70474,1034,10496,8334,0.79,0.78,0.01,925,Pfizer/BioNTech,Ministry of Health,https://www.data.gv.at/katalog/dataset/589132b2-c000-4c60-85b4-c5036cdf3406,Europe,Austria,396425,1486,1798.857,7199,77,54.286,44015.922,164.994,199.731,799.32,8.549,6.027,0.9,332,36.863,1729,191.975,,,,,180970,7878732,874.793,20.093,144756,16.073,,,tests performed,71508,70474,1034,10496,8334,0.79,0.78,0.01,925,82.41,9006400,106.749,44.4,19.202,13.748,45436.686,0.7,145.183,6.35,28.4,30.9,,7.37,81.54,0.908
Austria,AUT,1/20/2021,88895,86888,2007,17387,9833,0.99,0.96,0.02,1092,Pfizer/BioNTech,Ministry of Health,https://www.data.gv.at/katalog/dataset/589132b2-c000-4c60-85b4-c5036cdf3406,Europe,Austria,398096,1671,1763.714,7237,38,52.714,44201.457,185.535,195.829,803.54,4.219,5.853,0.92,323,35.863,1683,186.867,,,,,610150,8488882,942.539,67.746,214168,23.78,,,tests performed,88895,86888,2007,17387,9833,0.99,0.96,0.02,1092,82.41,9006400,106.749,44.4,19.202,13.748,45436.686,0.7,145.183,6.35,28.4,30.9,,7.37,81.54,0.908
Austria,AUT,1/21/2021,108252,105038,3214,19357,11270,1.2,1.17,0.04,1251,Pfizer/BioNTech,Ministry of Health,https://www.data.gv.at/katalog/dataset/589132b2-c000-4c60-85b4-c5036cdf3406,Europe,Austria,399798,1702,1505.429,7288,51,52.429,44390.433,188.977,167.151,809.202,5.663,5.821,0.94,340,37.751,1606,178.318,,,,,46353,8535235,947.686,5.147,165037,18.324,,,tests performed,108252,105038,3214,19357,11270,1.2,1.17,0.04,1251,82.41,9006400,106.749,44.4,19.202,13.748,45436.686,0.7,145.183,6.35,28.4,30.9,,7.37,81.54,0.908
Austria,AUT,1/22/2021,124756,121216,3540,16504,12144,1.39,1.35,0.04,1348,Pfizer/BioNTech,Ministry of Health,https://www.data.gv.at/katalog/dataset/589132b2-c000-4c60-85b4-c5036cdf3406,Europe,Austria,401886,2088,1585.429,7330,42,49,44622.269,231.835,176.034,813.866,4.663,5.441,0.96,331,36.752,1586,176.097,,,,,58656,8593891,954.198,6.513,162040,17.992,,,tests performed,124756,121216,3540,16504,12144,1.39,1.35,0.04,1348,82.41,9006400,106.749,44.4,19.202,13.748,45436.686,0.7,145.183,6.35,28.4,30.9,,7.37,81.54,0.908
Austria,AUT,1/23/2021,136348,132105,4243,11592,12278,1.51,1.47,0.05,1363,Pfizer/BioNTech,Ministry of Health,https://www.data.gv.at/katalog/dataset/589132b2-c000-4c60-85b4-c5036cdf3406,Europe,Austria,403512,1626,1571.571,7389,59,48,44802.807,180.538,174.495,820.417,6.551,5.33,,323,35.863,1525,169.324,,,,,89237,8683128,964.106,9.908,163485,18.152,,,tests performed,136348,132105,4243,11592,12278,1.51,1.47,0.05,1363,82.41,9006400,106.749,44.4,19.202,13.748,45436.686,0.7,145.183,6.35,28.4,30.9,,7.37,81.54,0.908
Austria,AUT,1/24/2021,139538,135249,4289,3190,12013,1.55,1.5,0.05,1334,Pfizer/BioNTech,Ministry of Health,https://www.data.gv.at/katalog/dataset/589132b2-c000-4c60-85b4-c5036cdf3406,Europe,Austria,404714,1202,1562.286,7418,29,48,44936.268,133.461,173.464,823.637,3.22,5.33,,323,35.863,1518,168.547,,,,,51994,8735122,969.879,5.773,163479,18.151,,,tests performed,139538,135249,4289,3190,12013,1.55,1.5,0.05,1334,82.41,9006400,106.749,44.4,19.202,13.748,45436.686,0.7,145.183,6.35,28.4,30.9,,7.37,81.54,0.908
Austria,AUT,1/25/2021,141350,137044,4306,1812,11477,1.57,1.52,0.05,1274,Pfizer/BioNTech,Ministry of Health,https://www.data.gv.at/katalog/dataset/589132b2-c000-4c60-85b4-c5036cdf3406,Europe,Austria,405723,1009,1540.571,7451,33,47,45048.299,112.031,171.053,827.301,3.664,5.219,,321,35.641,1548,171.878,,,,,67705,8802827,977.397,7.517,157866,17.528,,,tests performed,141350,137044,4306,1812,11477,1.57,1.52,0.05,1274,78.7,9006400,106.749,44.4,19.202,13.748,45436.686,0.7,145.183,6.35,28.4,30.9,,7.37,81.54,0.908
Austria,AUT,1/26/2021,150933,146587,4346,9583,11346,1.68,1.63,0.05,1260,Pfizer/BioNTech,Ministry of Health,https://www.data.gv.at/katalog/dataset/589132b2-c000-4c60-85b4-c5036cdf3406,Europe,Austria,407140,1417,1530.714,7515,64,45.143,45205.632,157.333,169.959,834.407,7.106,5.012,,313,34.753,1583,175.764,,,,,103256,8906083,988.862,11.465,146764,16.296,,,tests performed,150933,146587,4346,9583,11346,1.68,1.63,0.05,1260,78.7,9006400,106.749,44.4,19.202,13.748,45436.686,0.7,145.183,6.35,28.4,30.9,,7.37,81.54,0.908
Austria,AUT,1/27/2021,158985,153859,5126,8052,10013,1.77,1.71,0.06,1112,Pfizer/BioNTech,Ministry of Health,https://www.data.gv.at/katalog/dataset/589132b2-c000-4c60-85b4-c5036cdf3406,Europe,Austria,408781,1641,1526.429,7564,49,46.714,45387.835,182.204,169.483,839.847,5.441,5.187,,304,33.754,1526,169.435,,,,,91061,8997144,998.972,10.111,72609,8.062,,,tests performed,158985,153859,5126,8052,10013,1.77,1.71,0.06,1112,78.7,9006400,106.749,44.4,19.202,13.748,45436.686,0.7,145.183,6.35,28.4,30.9,,7.37,81.54,0.908
Austria,AUT,1/28/2021,169439,163806,5633,10454,8741,1.88,1.82,0.06,971,Pfizer/BioNTech,Ministry of Health,https://www.data.gv.at/katalog/dataset/589132b2-c000-4c60-85b4-c5036cdf3406,Europe,Austria,410230,1449,1490.286,7607,43,45.571,45548.721,160.886,165.47,844.622,4.774,5.06,,304,33.754,1478,164.106,,,,,92444,9089588,1009.237,10.264,79193,8.793,,,tests performed,169439,163806,5633,10454,8741,1.88,1.82,0.06,971,78.7,9006400,106.749,44.4,19.202,13.748,45436.686,0.7,145.183,6.35,28.4,30.9,,7.37,81.54,0.908
Austria,AUT,1/29/2021,181419,174262,7157,11980,8095,2.01,1.93,0.08,899,Pfizer/BioNTech,Ministry of Health,https://www.data.gv.at/katalog/dataset/589132b2-c000-4c60-85b4-c5036cdf3406,Europe,Austria,411730,1500,1406.286,7658,51,46.857,45715.269,166.548,156.143,850.284,5.663,5.203,,295,32.754,1428,158.554,,,,,71028,9160616,1017.123,7.886,80961,8.989,,,tests performed,181419,174262,7157,11980,8095,2.01,1.93,0.08,899,78.7,9006400,106.749,44.4,19.202,13.748,45436.686,0.7,145.183,6.35,28.4,30.9,,7.37,81.54,0.908
Austria,AUT,1/30/2021,197179,183628,13551,15760,8690,2.19,2.04,0.15,965,Pfizer/BioNTech,Ministry of Health,https://www.data.gv.at/katalog/dataset/589132b2-c000-4c60-85b4-c5036cdf3406,Europe,Austria,413208,1478,1385.143,7703,45,44.857,45879.375,164.106,153.795,855.281,4.996,4.981,,297,32.977,1385,153.78,,,,,125459,9286075,1031.053,13.93,86135,9.564,,,tests performed,197179,183628,13551,15760,8690,2.19,2.04,0.15,965,78.7,9006400,106.749,44.4,19.202,13.748,45436.686,0.7,145.183,6.35,28.4,30.9,,7.37,81.54,0.908
Austria,AUT,1/31/2021,200498,185291,15207,3319,8709,2.23,2.06,0.17,967,Pfizer/BioNTech,Ministry of Health,https://www.data.gv.at/katalog/dataset/589132b2-c000-4c60-85b4-c5036cdf3406,Europe,Austria,414398,1190,1383.429,7721,18,43.286,46011.503,132.128,153.605,857.279,1.999,4.806,,297,32.977,1387,154.002,,,,,69704,9355779,1038.792,7.739,88665,9.845,,,tests performed,200498,185291,15207,3319,8709,2.23,2.06,0.17,967,78.7,9006400,106.749,44.4,19.202,13.748,45436.686,0.7,145.183,6.35,28.4,30.9,,7.37,81.54,0.908
Austria,AUT,2/1/2021,202345,186479,15866,1847,8714,2.25,2.07,0.18,968,Pfizer/BioNTech,Ministry of Health,https://www.data.gv.at/katalog/dataset/589132b2-c000-4c60-85b4-c5036cdf3406,Europe,Austria,415522,1124,1399.857,7778,57,46.714,46136.303,124.8,155.429,863.608,6.329,5.187,,,,,,,,,,126053,9481832,1052.788,13.996,97001,10.77,,,tests performed,202345,186479,15866,1847,8714,2.25,2.07,0.18,968,78.7,9006400,106.749,44.4,19.202,13.748,45436.686,0.7,145.183,6.35,28.4,30.9,,7.37,81.54,0.908
Austria,AUT,2/2/2021,208988,189926,19062,6643,8294,2.32,2.11,0.21,921,Pfizer/BioNTech,Ministry of Health,https://www.data.gv.at/katalog/dataset/589132b2-c000-4c60-85b4-c5036cdf3406,Europe,Austria,416763,1241,1374.714,7847,69,47.429,46274.094,137.791,152.637,871.269,7.661,5.266,,,,,,,,,,81397,9563229,1061.826,9.038,93878,10.423,,,tests performed,208988,189926,19062,6643,8294,2.32,2.11,0.21,921,78.7,9006400,106.749,44.4,19.202,13.748,45436.686,0.7,145.183,6.35,28.4,30.9,,7.37,81.54,0.908
Austria,AUT,2/3/2021,222520,194287,28233,13532,9076,2.47,2.16,0.31,1008,Pfizer/BioNTech,Ministry of Health,https://www.data.gv.at/katalog/dataset/589132b2-c000-4c60-85b4-c5036cdf3406,Europe,Austria,418283,1520,1357.429,7902,55,48.286,46442.863,168.769,150.718,877.376,6.107,5.361,,,,,,,,,,181897,9745126,1082.022,20.196,106855,11.864,,,tests performed,222520,194287,28233,13532,9076,2.47,2.16,0.31,1008,78.7,9006400,106.749,44.4,19.202,13.748,45436.686,0.7,145.183,6.35,28.4,30.9,,7.37,81.54,0.908
Bahrain,BHR,12/23/2020,38965,38965,,,,2.29,2.29,,,"Pfizer/BioNTech, Sinopharm",Ministry of Health,https://twitter.com/MOH_Bahrain/status/1357071460129517568,Asia,Bahrain,90817,183,173.857,350,0,0.143,53372.066,107.547,102.174,205.691,0,0.084,1.06,,,,,,,,,9576,2282216,1341.231,5.628,9617,5.652,0.018,55.3,units unclear,38965,38965,,,,2.29,2.29,,,50.93,1701583,1935.907,32.4,2.372,1.387,43290.705,,151.689,16.52,5.8,37.6,,2,77.29,0.846
Bahrain,BHR,12/24/2020,50071,50071,,11106,11106,2.94,2.94,,6527,"Pfizer/BioNTech, Sinopharm",Ministry of Health,https://twitter.com/MOH_Bahrain/status/1357071460129517568,Asia,Bahrain,91070,253,189.571,350,0,0.143,53520.751,148.685,111.409,205.691,0,0.084,1.06,,,,,,,,,9194,2291410,1346.634,5.403,9531,5.601,0.02,50.3,units unclear,50071,50071,,11106,11106,2.94,2.94,,6527,50.93,1701583,1935.907,32.4,2.372,1.387,43290.705,,151.689,16.52,5.8,37.6,,2,77.29,0.846
Bahrain,BHR,12/25/2020,50543,50543,,472,5789,2.97,2.97,,3402,"Pfizer/BioNTech, Sinopharm",Ministry of Health,https://twitter.com/MOH_Bahrain/status/1357071460129517568,Asia,Bahrain,91304,234,203,351,1,0.286,53658.27,137.519,119.301,206.279,0.588,0.168,1.07,,,,,,,,,9319,2300729,1352.111,5.477,9454,5.556,0.021,46.6,units unclear,50543,50543,,472,5789,2.97,2.97,,3402,50.93,1701583,1935.907,32.4,2.372,1.387,43290.705,,151.689,16.52,5.8,37.6,,2,77.29,0.846
Bahrain,BHR,12/26/2020,51556,51556,,1013,4197,3.03,3.03,,2467,"Pfizer/BioNTech, Sinopharm",Ministry of Health,https://twitter.com/MOH_Bahrain/status/1357071460129517568,Asia,Bahrain,91518,214,208,351,0,0.286,53784.035,125.765,122.239,206.279,0,0.168,1.07,,,,,,,,,8967,2309696,1357.381,5.27,9478,5.57,0.022,45.6,units unclear,51556,51556,,1013,4197,3.03,3.03,,2467,50.93,1701583,1935.907,32.4,2.372,1.387,43290.705,,151.689,16.52,5.8,37.6,,2,77.29,0.846
Bahrain,BHR,12/27/2020,53614,53614,,2058,3662,3.15,3.15,,2152,"Pfizer/BioNTech, Sinopharm",Ministry of Health,https://twitter.com/MOH_Bahrain/status/1357071460129517568,Asia,Bahrain,91733,215,207.286,351,0,0.286,53910.388,126.353,121.819,206.279,0,0.168,1.07,,,,,,,,,8085,2317781,1362.132,4.751,9374,5.509,0.022,45.2,units unclear,53614,53614,,2058,3662,3.15,3.15,,2152,50.93,1701583,1935.907,32.4,2.372,1.387,43290.705,,151.689,16.52,5.8,37.6,,2,77.29,0.846
Bahrain,BHR,12/28/2020,55014,55014,,1400,3210,3.23,3.23,,1886,"Pfizer/BioNTech, Sinopharm",Ministry of Health,https://twitter.com/MOH_Bahrain/status/1357071460129517568,Asia,Bahrain,91935,202,212.143,351,0,0.143,54029.101,118.713,124.674,206.279,0,0.084,1.07,,,,,,,,,9063,2326844,1367.458,5.326,9257,5.44,0.023,43.6,units unclear,55014,55014,,1400,3210,3.23,3.23,,1886,50.93,1701583,1935.907,32.4,2.372,1.387,43290.705,,151.689,16.52,5.8,37.6,,2,77.29,0.846
Bahrain,BHR,12/29/2020,56041,56041,,1027,2846,3.29,3.29,,1673,"Pfizer/BioNTech, Sinopharm",Ministry of Health,https://twitter.com/MOH_Bahrain/status/1357071460129517568,Asia,Bahrain,92169,234,219.286,351,0,0.143,54166.62,137.519,128.872,206.279,0,0.084,1.08,,,,,,,,,8626,2335470,1372.528,5.069,8976,5.275,0.024,40.9,units unclear,56041,56041,,1027,2846,3.29,3.29,,1673,50.93,1701583,1935.907,32.4,2.372,1.387,43290.705,,151.689,16.52,5.8,37.6,,2,77.29,0.846
Bahrain,BHR,12/30/2020,57317,57317,,1276,2622,3.37,3.37,,1541,"Pfizer/BioNTech, Sinopharm",Ministry of Health,https://twitter.com/MOH_Bahrain/status/1357071460129517568,Asia,Bahrain,92425,256,229.714,352,1,0.286,54317.068,150.448,135,206.866,0.588,0.168,1.08,,,,,,,,,9855,2345325,1378.319,5.792,9016,5.299,0.025,39.2,units unclear,57317,57317,,1276,2622,3.37,3.37,,1541,50.93,1701583,1935.907,32.4,2.372,1.387,43290.705,,151.689,16.52,5.8,37.6,,2,77.29,0.846
Bahrain,BHR,12/31/2020,58643,58643,,1326,1225,3.45,3.45,,720,"Pfizer/BioNTech, Sinopharm",Ministry of Health,https://twitter.com/MOH_Bahrain/status/1357071460129517568,Asia,Bahrain,92675,250,229.286,352,0,0.286,54463.99,146.922,134.748,206.866,0,0.168,1.08,,,,,,,,,9988,2355313,1384.189,5.87,9129,5.365,0.025,39.8,units unclear,58643,58643,,1326,1225,3.45,3.45,,720,50.93,1701583,1935.907,32.4,2.372,1.387,43290.705,,151.689,16.52,5.8,37.6,,2,77.29,0.846
Bahrain,BHR,1/1/2021,59351,59351,,708,1258,3.49,3.49,,739,"Pfizer/BioNTech, Sinopharm",Ministry of Health,https://twitter.com/MOH_Bahrain/status/1357071460129517568,Asia,Bahrain,92913,238,229.857,352,0,0.143,54603.86,139.87,135.084,206.866,0,0.084,1.08,,,,,,,,,10962,2366275,1390.632,6.442,9364,5.503,0.025,40.7,units unclear,59351,59351,,708,1258,3.49,3.49,,739,50.93,1701583,1935.907,32.4,2.372,1.387,43290.705,,151.689,16.52,5.8,37.6,,2,77.29,0.846
Bahrain,BHR,1/2/2021,60097,60097,,746,1220,3.53,3.53,,717,"Pfizer/BioNTech, Sinopharm",Ministry of Health,https://twitter.com/MOH_Bahrain/status/1357071460129517568,Asia,Bahrain,93184,271,238,352,0,0.143,54763.124,159.263,139.87,206.866,0,0.084,1.08,,,,,,,,,7881,2374156,1395.263,4.632,9209,5.412,0.026,38.7,units unclear,60097,60097,,746,1220,3.53,3.53,,717,50.93,1701583,1935.907,32.4,2.372,1.387,43290.705,,151.689,16.52,5.8,37.6,,2,77.29,0.846
Bahrain,BHR,1/3/2021,60689,60689,,592,1011,3.57,3.57,,594,"Pfizer/BioNTech, Sinopharm",Ministry of Health,https://twitter.com/MOH_Bahrain/status/1357071460129517568,Asia,Bahrain,93478,294,249.286,352,0,0.143,54935.904,172.78,146.502,206.866,0,0.084,1.08,,,,,,,,,8778,2382934,1400.422,5.159,9308,5.47,0.027,37.3,units unclear,60689,60689,,592,1011,3.57,3.57,,594,50.93,1701583,1935.907,32.4,2.372,1.387,43290.705,,151.689,16.52,5.8,37.6,,2,77.29,0.846
Bahrain,BHR,1/4/2021,61612,61612,,923,943,3.62,3.62,,554,"Pfizer/BioNTech, Sinopharm",Ministry of Health,https://twitter.com/MOH_Bahrain/status/1357071460129517568,Asia,Bahrain,93766,288,261.571,352,0,0.143,55105.158,169.254,153.722,206.866,0,0.084,1.08,,,,,,,,,10515,2393449,1406.601,6.18,9515,5.592,0.027,36.4,units unclear,61612,61612,,923,943,3.62,3.62,,554,50.93,1701583,1935.907,32.4,2.372,1.387,43290.705,,151.689,16.52,5.8,37.6,,2,77.29,0.846
Bahrain,BHR,1/5/2021,63893,63893,,2281,1122,3.75,3.75,,659,"Pfizer/BioNTech, Sinopharm",Ministry of Health,https://twitter.com/MOH_Bahrain/status/1357071460129517568,Asia,Bahrain,93995,229,260.857,352,0,0.143,55239.739,134.581,153.303,206.866,0,0.084,1.08,,,,,,,,,12273,2405722,1413.814,7.213,10036,5.898,0.026,38.5,units unclear,63893,63893,,2281,1122,3.75,3.75,,659,50.93,1701583,1935.907,32.4,2.372,1.387,43290.705,,151.689,16.52,5.8,37.6,,2,77.29,0.846
Bahrain,BHR,1/6/2021,68472,68472,,4579,1594,4.02,4.02,,937,"Pfizer/BioNTech, Sinopharm",Ministry of Health,https://twitter.com/MOH_Bahrain/status/1357071460129517568,Asia,Bahrain,94284,289,265.571,353,1,0.143,55409.58,169.842,156.073,207.454,0.588,0.084,1.08,,,,,,,,,11085,2416807,1420.329,6.515,10212,6.001,0.026,38.5,units unclear,68472,68472,,4579,1594,4.02,4.02,,937,50.93,1701583,1935.907,32.4,2.372,1.387,43290.705,,151.689,16.52,5.8,37.6,,2,77.29,0.846
Bahrain,BHR,1/7/2021,72239,72239,,3767,1942,4.25,4.25,,1141,"Pfizer/BioNTech, Sinopharm",Ministry of Health,https://twitter.com/MOH_Bahrain/status/1357071460129517568,Asia,Bahrain,94633,349,279.714,353,0,0.143,55614.684,205.103,164.385,207.454,0,0.084,1.08,,,,,,,,,11409,2428216,1427.034,6.705,10415,6.121,0.027,37.2,units unclear,72239,72239,,3767,1942,4.25,4.25,,1141,50.93,1701583,1935.907,32.4,2.372,1.387,43290.705,,151.689,16.52,5.8,37.6,,2,77.29,0.846
Bahrain,BHR,1/8/2021,78291,78291,,6052,2706,4.6,4.6,,1590,"Pfizer/BioNTech, Sinopharm",Ministry of Health,https://twitter.com/MOH_Bahrain/status/1357071460129517568,Asia,Bahrain,95030,397,302.429,354,1,0.286,55847.996,233.312,177.734,208.042,0.588,0.168,1.08,,,,,,,,,11469,2439685,1433.774,6.74,10487,6.163,0.029,34.7,units unclear,78291,78291,,6052,2706,4.6,4.6,,1590,50.93,1701583,1935.907,32.4,2.372,1.387,43290.705,,151.689,16.52,5.8,37.6,,2,77.29,0.846
Bahrain,BHR,1/9/2021,84157,84157,,5866,3437,4.95,4.95,,2020,"Pfizer/BioNTech, Sinopharm",Ministry of Health,https://twitter.com/MOH_Bahrain/status/1357071460129517568,Asia,Bahrain,95317,287,304.714,355,1,0.429,56016.662,168.666,179.077,208.629,0.588,0.252,1.08,,,,,,,,,12653,2452338,1441.21,7.436,11169,6.564,0.027,36.7,units unclear,84157,84157,,5866,3437,4.95,4.95,,2020,50.93,1701583,1935.907,32.4,2.372,1.387,43290.705,,151.689,16.52,5.8,37.6,,2,77.29,0.846
Bahrain,BHR,1/10/2021,89250,89250,,5093,4080,5.25,5.25,,2398,"Pfizer/BioNTech, Sinopharm",Ministry of Health,https://twitter.com/MOH_Bahrain/status/1357071460129517568,Asia,Bahrain,95558,241,297.143,356,1,0.571,56158.295,141.633,174.627,209.217,0.588,0.336,1.08,,,,,,,,,10823,2463161,1447.57,6.361,11461,6.735,0.026,38.6,units unclear,89250,89250,,5093,4080,5.25,5.25,,2398,50.93,1701583,1935.907,32.4,2.372,1.387,43290.705,,151.689,16.52,5.8,37.6,,2,77.29,0.846
Bahrain,BHR,1/11/2021,92598,92598,,3348,4427,5.44,5.44,,2602,"Pfizer/BioNTech, Sinopharm",Ministry of Health,https://twitter.com/MOH_Bahrain/status/1357071460129517568,Asia,Bahrain,95879,321,301.857,356,0,0.571,56346.943,188.648,177.398,209.217,0,0.336,1.08,,,,,,,,,11720,2474881,1454.458,6.888,11633,6.837,0.026,38.5,units unclear,92598,92598,,3348,4427,5.44,5.44,,2602,50.93,1701583,1935.907,32.4,2.372,1.387,43290.705,,151.689,16.52,5.8,37.6,,2,77.29,0.846
Bahrain,BHR,1/12/2021,97776,97776,,5178,4840,5.75,5.75,,2844,"Pfizer/BioNTech, Sinopharm",Ministry of Health,https://twitter.com/MOH_Bahrain/status/1357071460129517568,Asia,Bahrain,96195,316,314.286,356,0,0.571,56532.652,185.709,184.702,209.217,0,0.336,1.08,,,,,,,,,11539,2486420,1461.239,6.781,11528,6.775,0.027,36.7,units unclear,97776,97776,,5178,4840,5.75,5.75,,2844,50.93,1701583,1935.907,32.4,2.372,1.387,43290.705,,151.689,16.52,5.8,37.6,,2,77.29,0.846
